Image,ROI,Area,Mean
,17,57.380,9416.282
,18,75.128,10802.488
,19,60.022,11676.235
,20,71.348,8499.080
,21,64.102,10433.145
mDII-V_arpc4_1_plant5_1_Z-Stack,1,50.317,12965.748
,2,52.723,17464.265
,3,55.823,15611.749
,4,49.257,13622.790
,5,62.376,10827.447
,6,65.136,11271.131
,7,50.408,15170.854
,8,50.251,9030.696
,9,47.073,12760.594
,10,61.029,10895.337
,11,71.087,12520.635
,12,55.928,13425.538
,13,58.792,14502.287
,14,67.843,12372.545
,15,69.596,10541.086
,16,51.638,11644.699
,17,62.376,14553.850
,18,65.855,9484.065
,19,64.534,10680.483
,20,63.304,12616.233
,21,82.348,11569.174
,22,72.316,14758.280
mDII-V_arpc4_1_plant5_2_Z-Stack,1,52.370,12833.330
,2,56.686,14856.422
,3,48.512,13903.521
,4,60.597,8980.348
,5,51.860,11150.922
,6,46.968,14051.818
,7,69.700,13678.837
,8,57.131,14725.130
,9,48.263,14964.874
,10,58.504,13362.190
,11,75.311,11546.416
,12,61.408,12352.478
,13,68.262,10939.578
,14,58.570,10196.104
,15,60.139,7835.142
,16,63.527,9503.372
,17,61.447,11825.323
,18,65.266,13998.919
,19,73.206,14553.176
,20,48.185,8842.550
,21,58.033,12258.334
mDII-V_arpc4_1_plant6_1_Z-Stack,1,71.152,8547.534
,2,61.997,9519.348
,3,42.469,5988.278
,4,39.657,5692.886
,5,37.329,6646.776
,6,46.981,7083.638
,7,44.444,7478.340
,8,69.988,9070.525
,9,44.012,8266.195
,10,52.449,9325.967
,11,57.432,11131.578
,12,58.230,7885.834
,13,41.907,5929.645
,14,65.436,6670.875
,15,43.842,8673.765
,16,55.666,8432.090
,17,43.581,5415.996
,18,63.344,6927.094
,19,61.003,6464.324
,20,76.436,7313.094
mDII-V_arpc4_1_plant6_2_Z-Stack,1,50.591,6768.828
,2,47.034,9027.314
,3,45.791,6577.845
,4,47.949,7699.115
,5,52.880,7292.932
,6,50.670,6870.480
,7,60.179,6701.473
,8,75.050,7923.743
,9,58.243,7354.581
,10,45.438,5502.780
,11,72.094,9601.821
,12,42.142,4772.028
,13,53.534,5907.992
,14,46.955,5356.791
,15,78.267,6702.970
,16,72.002,7502.782
,17,54.620,6050.858
,18,57.393,9731.639
,19,73.363,5919.594
,20,75.089,4116.389
,21,74.435,5820.325
,22,72.630,7968.842
mDII-V_arpc4_1_plant7_1_Z-Stack,1,50.814,6773.951
,2,52.880,8516.628
,3,58.857,9279.089
,4,63.475,7614.261
,5,49.035,8629.188
,6,71.021,8318.096
,7,43.921,8258.886
,8,69.099,7821.823
,9,41.828,8647.141
,10,76.907,8580.577
,11,70.799,7278.930
,12,70.250,9736.910
,13,57.916,6161.470
,14,71.780,9434.419
,15,68.471,8966.277
,16,31.521,5323.656
,17,47.845,7097.398
,18,88.574,9234.034
,19,55.483,6713.069
,20,61.748,4889.859
,21,58.190,7928.253
,22,47.164,5997.146
mDII-V_arpc4_1_plant7_2_Z-Stack,1,77.443,5929.314
,2,45.791,9318.572
,3,42.103,6685.482
,4,42.678,8473.573
,5,42.377,8103.503
,6,70.511,8358.246
,7,55.522,8961.226
,8,43.502,8520.966
,9,46.079,8721.345
,10,55.888,10039.491
,11,71.492,10017.709
,12,48.590,11220.954
,13,80.255,7404.302
,14,75.154,8489.725
,15,46.837,5515.131
,16,72.787,6969.380
,17,59.956,5231.300
,18,83.591,8218.643
,19,65.345,5131.050
,20,62.075,7942.716
